song_id,hot
9693,210
9258,210
8246,210
2922,210
8756,210
1551,210
4898,210
4820,210
8439,210
225797,210
11615,210
4112,210
18624,210
203035,209
1363,209
5431,209
22087,209
11306,209
3961,209
2690,209
258037,209
8776,209
827,209
441,209
10972,209
6107,209
433,208
199433,208
8315,208
7271,208
30,208
14436,208
14416,208
4277,208
4242,208
2729,208
6208,208
15993,207
9681,207
9687,207
10224,207
3055,207
4220,207
22154,207
15092,207
7732,207
119,207
9912,207
155064,207
8393,206
14420,206
12794,206
5035,206
6818,206
13600,206
5139,206
7590,206
12199,206
6616,206
633,205
3418,205
17900,205
394,205
148303,205
5165,205
25167,205
14679,205
33165,205
13640,205
12437,205
17126,204
14794,204
8060,204
10628,204
10166,204
4702,204
4709,204
7118,204
728,204
3338,204
2658,204
9939,204
6991,204
50267,203
3302,203
332685,203
15974,203
8778,203
10820,203
13639,203
7959,203
4458,203
232,203
12372,203
6901,203
14918,203
14287,203
20311,203
18859,203
9366,203
8686,203
4616,202
342,202
4683,202
225322,202
1345,202
536,202
1263,202
258038,202
13694,202
4315,202
2740,201
4901,201
1532,201
4154,201
12070,201
8360,201
6740,201
4171,201
5781,201
6721,201
12972,201
16459,201
7237,201
12622,201
12759,200
3629,200
8725,200
11265,200
24261,200
13539,200
6206,200
4066,200
18868,200
11054,200
21656,199
3280,199
16182,199
1627,199
21073,199
748,199
4959,199
6449,199
6483,199
12003,199
11299,199
11255,199
10612,199
25278,199
8394,199
7153,199
7200,198
8501,198
7275,198
2791,198
7626,198
205717,198
205719,198
12216,198
2674,198
6697,198
1114,198
19161,198
6123,198
3525,198
15300,198
7223,198
5051,197
19238,197
9816,197
12347,197
1764,197
14701,197
2988,197
9813,197
4256,197
2410,197
3679,197
15212,197
19039,197
11096,197
12947,197
2621,197
8755,197
4204,197
9767,197
4056,197
2569,197
343,196
765,196
1828,196
3260,196
11106,196
4539,196
3948,196
282817,196
19468,196
221439,196
9299,195
408,195
14434,195
20808,195
3226,195
3799,195
2081,195
13119,194
203135,194
5520,194
2599,194
4143,194
2084,194
20824,194
20805,194
3012,194
5582,194
7782,194
7781,194
2460,193
27767,193
6337,193
17497,193
11781,193
4345,193
9273,193
4290,193
19455,193
21106,193
6766,193
5291,193
294195,193
1239,193
291955,193
12628,193
10840,192
161723,192
7683,192
15498,192
14886,192
759,192
5201,192
3452,192
313,192
78923,192
11372,192
19100,192
10345,192
4000,192
3704,192
14441,192
10966,192
13115,192
932,192
1127,192
6289,192
13217,191
2639,191
267550,191
9928,191
19701,191
357,191
9460,191
1593,191
860,191
3551,191
8486,191
7571,191
2930,191
60,191
349836,191
12193,191
4981,191
4544,191
139,191
1373,191
1505,190
12826,190
6528,190
12917,190
16106,190
20042,190
14896,190
9459,190
7354,190
208,190
19106,190
24328,190
2516,190
187,190
2568,190
14157,190
4555,189
6029,189
12257,189
14372,189
5419,189
6073,189
24612,189
15556,189
13839,189
9677,189
7400,189
333311,189
650,189
81721,189
3947,189
2911,189
6833,189
3770,189
6451,189
252047,188
10312,188
18125,188
16085,188
14762,188
5802,188
15032,188
6850,188
707,188
9533,188
4223,188
2572,187
12249,187
696,187
3984,187
6953,187
164830,187
8184,187
10322,187
8445,187
10031,187
13469,187
205598,187
9848,187
238911,187
5728,187
12371,187
349853,187
5929,187
18349,186
11077,186
17279,186
4929,186
25316,186
7243,186
6347,186
15823,186
2683,186
1786,186
3790,186
5712,186
1120,186
12482,186
17238,185
4568,185
3282,185
1755,185
7521,185
16021,185
7181,185
8430,185
31824,185
2512,185
12124,185
304493,185
8300,185
10122,185
15050,184
11980,184
16223,184
11986,184
8810,184
3044,184
8314,184
10591,184
12461,184
13818,184
27077,184
6790,184
11999,184
23808,183
13807,183
16171,183
10921,183
3719,183
13411,183
10865,183
151,183
537,183
1653,183
2482,183
18509,183
233884,183
137,183
934,183
6842,183
3697,182
5500,182
4141,182
9160,182
2237,182
3318,182
5735,182
16123,182
2796,182
123862,182
8170,182
79395,182
12183,182
27150,182
24410,181
18328,181
13204,181
6712,181
3115,181
13075,181
8141,181
12558,181
6142,181
6450,181
123945,180
2349,180
8310,180
3594,180
5624,180
220982,180
3434,180
5763,180
14421,180
2804,180
10410,180
6481,180
8773,180
15183,180
2016,180
11870,180
31067,180
6680,180
16659,180
5449,180
239244,180
7028,180
4257,180
6054,179
11063,179
14602,179
8057,179
3053,179
8534,179
2806,179
8147,179
13456,179
9843,179
2513,179
14152,179
4673,179
11297,179
13798,179
2747,178
3633,178
1558,178
21408,178
257522,178
2409,178
5391,178
1498,178
11646,178
6691,178
15135,178
12232,178
5698,178
28594,178
233808,178
1124,178
2085,178
5178,177
25537,177
6714,177
313581,177
10038,177
7401,177
12211,177
11745,177
10343,177
2109,177
20133,177
262857,177
18635,177
11992,177
6109,177
6994,177
14373,176
6049,176
4921,176
28008,176
3678,176
24323,176
21283,176
12656,176
50226,176
365,176
11230,176
3683,176
4430,176
5347,175
1147,175
12825,175
16408,175
6662,175
8483,175
238207,175
7710,175
7714,175
26198,175
25035,175
16238,175
18196,175
26149,175
1574,175
6305,175
5934,175
9697,174
9952,174
9658,174
11791,174
2920,174
2931,174
8656,174
5130,174
8949,174
8139,174
127,174
20131,174
1695,174
2635,173
14284,173
6704,173
12906,173
15061,173
153408,173
22845,173
21860,173
906,173
11614,173
2475,173
11690,172
16194,172
26321,172
16613,172
4571,172
15646,172
11661,172
10621,172
206767,172
1447,172
885,172
12492,172
239131,172
4295,172
7820,172
2279,172
13028,172
4308,172
5455,172
17656,172
13481,171
8667,171
4691,171
11713,171
6331,171
5140,171
13410,171
197802,171
5633,171
13885,171
73,171
17161,171
205718,171
11859,171
5490,171
1704,171
17268,171
12128,171
3239,171
5077,171
7564,171
17103,171
6993,171
3802,170
4590,170
2360,170
6947,170
10671,170
123777,170
10404,170
556,170
24388,170
305814,170
19684,170
14538,170
13011,170
12360,170
5703,170
11841,169
4592,169
3286,169
627,169
5947,169
12088,169
21713,169
12020,169
10358,169
13521,169
14160,169
6615,169
7739,169
10435,169
13373,169
5719,169
4782,169
1890,169
37114,169
15339,169
9479,168
256744,168
9051,168
238204,168
2834,168
3312,168
14153,168
155880,168
680,168
16643,168
2489,168
291525,168
293383,168
9140,168
25457,168
1370,168
4073,168
12915,167
205521,167
313580,167
3054,167
8989,167
10715,167
7070,167
12493,167
982,167
23639,167
205,167
5739,167
10498,167
25363,167
3224,167
12010,167
7362,167
2266,167
340857,167
8813,167
7566,167
10944,167
261655,167
488,166
9340,166
6677,166
1767,166
14698,166
33099,166
33096,166
15749,166
4607,166
8769,166
3849,166
19094,166
2107,166
291489,166
300558,166
584,166
19761,166
1860,166
155271,165
3808,165
177239,165
5192,165
8135,165
30208,165
20710,165
19578,165
6892,165
15233,165
204886,165
8440,165
238205,165
177193,165
10601,165
14158,165
18937,165
5805,165
11431,165
363,165
15601,165
21043,165
2640,165
17127,164
3700,164
7465,164
11271,164
161416,164
18107,164
18109,164
238201,164
15756,164
13718,164
11551,164
12350,164
16679,164
14516,164
6472,163
603,163
9998,163
9925,163
44,163
10864,163
5632,163
4081,163
3496,163
301,163
18114,163
9808,163
78924,163
17030,163
5386,163
22350,163
11090,163
3635,163
10266,163
2786,163
7319,163
8674,163
49567,162
8312,162
18791,162
160120,162
447,162
9257,162
2004,162
26188,162
5907,162
14308,162
12760,162
548,162
8137,162
9776,162
14512,162
14060,161
2899,161
3703,161
15650,161
6660,161
8063,161
11785,161
10655,161
12480,161
153409,161
307,161
5483,161
5365,161
15699,161
19658,161
10344,161
105,161
7950,161
1737,161
493,161
7723,161
1940,161
205720,161
24847,161
8835,161
8324,161
12366,161
9502,161
24293,161
23784,160
12401,160
7399,160
11436,160
8195,160
2359,160
9695,160
9247,160
19359,160
14770,160
7056,160
8276,160
20066,160
12951,160
11840,160
5348,160
9139,160
4445,160
7316,160
1004,160
2093,160
9309,160
4057,160
10780,159
487,159
4428,159
4589,159
10847,159
3574,159
13421,159
8611,159
14349,159
27822,159
5958,159
18696,159
2224,159
3247,159
5745,159
14164,159
1543,159
14030,159
4064,159
7158,159
22823,158
322286,158
15711,158
4770,158
5539,158
17661,158
9942,158
9326,158
10765,158
10764,158
23651,158
14438,158
19956,158
14758,158
5571,158
974,158
4535,158
4531,158
1794,158
2202,158
26967,158
8115,158
6191,158
4679,158
11863,158
4436,158
370,158
27962,158
9934,158
13826,158
14596,157
204392,157
5164,157
11489,157
1483,157
19271,157
8931,157
7129,157
5381,157
4774,157
20364,157
3223,157
9422,157
6827,157
18140,157
1691,157
7989,157
8964,157
15381,157
9936,157
8401,156
28506,156
14137,156
8225,156
7920,156
3607,156
10779,156
331,156
9660,156
6160,156
16395,156
2809,156
1319,156
6564,156
160586,156
5283,156
11347,156
8747,156
15385,156
11187,156
2446,156
9831,156
203276,156
15520,156
3847,155
290608,155
30123,155
8224,155
9696,155
19946,155
20936,155
847,155
347499,155
12303,155
13526,155
2734,155
2731,155
6158,155
9833,155
10041,155
1105,155
5932,155
1716,155
11145,155
3762,155
2754,154
18321,154
11430,154
2879,154
16406,154
23438,154
20958,154
522,154
11252,154
19009,154
10596,154
15214,154
20965,154
10292,154
9005,154
3473,154
3306,154
9839,154
8216,154
25045,154
10798,154
20617,154
9532,154
10752,153
6116,153
6875,153
13587,153
5320,153
16185,153
795,153
306388,153
10681,153
3839,153
10305,153
19678,153
15831,153
12027,153
13276,153
1059,153
5915,153
346196,153
15022,153
14446,153
122,153
8420,153
7162,153
9791,153
1227,153
142011,153
12758,152
11718,152
28725,152
11727,152
9162,152
14377,152
669,152
260818,152
35580,152
4381,152
19026,152
6209,152
5906,152
12778,152
11232,152
5473,152
291956,152
5607,152
8309,152
3693,151
9348,151
12824,151
9648,151
16319,151
24903,151
14702,151
18536,151
12318,151
233882,151
16637,151
13471,151
12031,151
16481,151
155273,151
2022,151
4623,151
19687,151
9893,151
5445,151
13499,151
2644,151
10255,151
7206,150
11391,150
5,150
46,150
9070,150
2885,150
18662,150
13784,150
3829,150
347170,150
282858,150
5021,150
4511,150
4606,150
6736,150
305306,150
22043,150
11854,150
14387,150
4987,150
9123,150
6295,150
15868,150
16698,150
7024,150
8455,149
17797,149
15714,149
11507,149
199847,149
4177,149
313587,149
9079,149
10870,149
7688,149
10694,149
13514,149
11379,149
13980,149
5740,149
1315,149
4012,149
11033,149
5132,149
11560,149
35073,149
9659,149
1080,149
2715,149
7983,149
10482,149
9221,149
13547,149
226,149
18512,149
13375,149
928,149
362,149
19624,149
3689,149
7234,149
17657,149
29350,148
17793,148
1876,148
4778,148
9694,148
154992,148
291446,148
10546,148
4930,148
32807,148
2714,148
9543,148
6224,148
16281,148
1278,148
4713,148
3656,148
908,148
6832,148
8795,148
4827,148
176910,148
11178,148
15283,148
239390,148
9766,148
35371,148
10060,148
7202,147
4425,147
12400,147
12634,147
4595,147
6044,147
3728,147
4843,147
6881,147
11319,147
4029,147
2289,147
4791,147
13059,147
835,147
6758,147
11240,147
8186,147
2205,147
4832,147
9889,147
2629,147
1397,147
13841,147
56,147
12179,146
81358,146
9986,146
12645,146
18684,146
3617,146
8381,146
8937,146
25333,146
18113,146
21314,146
2507,146
7097,146
26272,146
5083,146
331672,146
2310,146
4642,146
12351,146
29196,146
9616,146
706,146
13000,146
194,145
9337,145
21500,145
8454,145
17419,145
16038,145
995,145
3102,145
12004,145
13975,145
16063,145
9886,145
14143,145
16169,145
10135,145
24807,145
7892,145
20844,145
576,145
13910,145
7235,145
2749,144
4695,144
23050,144
25518,144
8901,144
13678,144
13292,144
3430,144
2525,144
4707,144
3857,144
11843,144
18949,144
313833,144
177402,144
4207,144
2333,144
9234,144
1372,144
18563,143
481,143
7335,143
3577,143
21515,143
51034,143
1766,143
879,143
5438,143
4031,143
9295,143
2998,143
7503,143
5408,143
19134,143
26196,143
23100,143
17794,143
313767,143
11953,143
829,143
11572,143
3220,143
9012,143
5716,143
1214,143
30541,143
2654,143
6290,143
3322,143
9391,143
9417,142
6027,142
2348,142
19043,142
7217,142
8600,142
15343,142
1242,142
233883,142
7139,142
8366,142
4706,142
6751,142
1559,142
23494,142
8010,142
4619,142
8657,142
22606,142
3234,142
12294,142
11234,142
4186,142
23804,141
8973,141
6460,141
14136,141
11501,141
9989,141
692,141
21810,141
148531,141
13121,141
17480,141
31654,141
5501,141
9275,141
2691,141
2832,141
5145,141
10421,141
22729,141
1207,141
29963,141
15998,141
12289,141
8750,141
15305,141
10243,141
22218,141
17785,141
10250,141
4047,140
4900,140
20027,140
18670,140
14191,140
16626,140
5417,140
66173,140
3278,140
2407,140
2329,140
20916,140
179782,140
4973,140
16065,140
20770,140
17899,140
5695,140
24429,140
16858,140
12757,139
483,139
16058,139
7390,139
4857,139
332687,139
2156,139
23318,139
23882,139
17390,139
25860,139
7505,139
238202,139
9961,139
37091,139
1654,139
8148,139
2394,139
11035,139
9039,139
29080,139
6590,139
10274,139
15465,139
4767,138
196,138
29508,138
8975,138
4361,138
24682,138
22540,138
10625,138
3960,138
2808,138
4637,138
6173,138
26051,138
4261,138
4265,138
7581,138
8744,138
7691,138
4079,138
2665,138
14532,138
32946,138
11816,138
221012,138
7330,137
15508,137
17675,137
1352,137
14826,137
204,137
5188,137
4726,137
21446,137
8056,137
154,137
30635,137
27261,137
28147,137
6514,137
26470,137
6428,137
1497,137
1084,137
642,137
6694,137
9852,137
14779,137
10369,137
14760,137
19818,137
7755,137
79349,137
4447,137
17625,137
15321,137
9159,137
16265,137
2467,136
5502,136
264402,136
20088,136
19406,136
21139,136
3736,136
204526,136
14882,136
26418,136
4752,136
1748,136
13893,136
16149,136
3394,136
4083,136
20439,136
10403,136
8764,136
23491,136
2733,136
14154,136
11894,136
15840,136
9097,136
42446,136
314893,136
12293,136
4996,136
2251,136
15866,136
7742,136
27967,136
4074,136
32938,135
177367,135
5872,135
15500,135
4412,135
347168,135
14122,135
16897,135
7284,135
6297,135
9187,135
25517,135
4605,135
11263,135
18133,135
3442,135
2805,135
30242,135
8031,135
10223,135
18101,135
23214,135
4622,135
61,135
2272,135
3309,135
13760,135
9379,135
256,135
10459,135
3627,134
269112,134
768,134
23814,134
11689,134
15515,134
20507,134
313589,134
1851,134
2378,134
233886,134
22776,134
5117,134
7713,134
7597,134
27785,134
18294,134
7112,134
12133,134
16158,134
3324,134
9765,134
12846,134
33750,133
1500,133
11687,133
6523,133
14708,133
204388,133
313831,133
539,133
3677,133
4274,133
17942,133
12132,133
3380,133
9131,133
2277,133
18492,133
270107,133
7577,133
11329,133
6019,133
16651,133
5809,133
5808,133
7221,133
18383,133
18381,133
7232,133
11990,133
8419,133
2952,133
27149,132
6022,132
5613,132
21481,132
25250,132
14718,132
8475,132
2886,132
16403,132
4572,132
32344,132
7052,132
9186,132
9664,132
7071,132
5480,132
20576,132
1448,132
4011,132
10559,132
11876,132
2269,132
22700,132
10618,132
6917,132
9782,132
11402,131
4877,131
9688,131
5870,131
4819,131
332690,131
26584,131
14828,131
3182,131
6422,131
3975,131
6079,131
10020,131
5561,131
10218,131
15019,131
3237,131
8641,131
20291,131
9089,131
4438,131
1013,131
16055,131
8123,130
7035,130
13588,130
9389,130
8896,130
25857,130
9180,130
25515,130
9293,130
6164,130
8982,130
13721,130
13463,130
833,130
6482,130
20141,130
16792,130
29906,130
9495,130
6453,130
5937,130
2973,130
18323,130
24161,130
11796,130
20034,130
19839,130
9091,130
4768,129
17792,129
159446,129
5404,129
9047,129
13669,129
11266,129
13726,129
17595,129
4638,129
41247,129
3244,129
11338,129
17943,129
971,129
17505,129
3327,129
177332,129
63134,129
6378,129
21554,129
4822,129
281,129
17714,129
23914,129
13788,129
14067,128
21907,128
313480,128
3343,128
2625,128
26103,128
35089,128
305243,128
5630,128
9944,128
15746,128
5379,128
5770,128
14490,128
2902,128
30475,128
19449,128
7447,128
3539,128
3221,128
10744,128
1394,128
46035,128
4995,128
15303,128
6989,128
220720,128
19793,128
6325,128
30884,127
5508,127
6871,127
2176,127
761,127
33798,127
25078,127
1353,127
7285,127
4405,127
529,127
15571,127
14455,127
2401,127
7404,127
8748,127
8834,127
5585,127
292729,127
3688,127
25308,127
270331,127
21249,126
5434,126
3567,126
154993,126
9075,126
233885,126
292092,126
11678,126
3559,126
7468,126
3616,126
4505,126
267526,126
21372,126
18304,126
19422,126
28753,126
21946,126
13565,126
9023,126
19267,126
652,126
4536,126
11116,126
6830,126
10973,126
17525,126
15791,126
3676,126
9997,125
22064,125
13116,125
9463,125
4922,125
25315,125
13315,125
3185,125
16586,125
8932,125
14783,125
19285,125
10580,125
5780,125
5285,125
22,125
5689,125
3792,125
6308,125
12564,125
260677,125
7315,125
6980,125
15864,125
5278,124
3575,124
16515,124
7660,124
14470,124
3819,124
12637,124
6469,124
10000,124
27407,124
11312,124
5426,124
4845,124
28140,124
9453,124
26509,124
3674,124
313778,124
3071,124
28554,124
32690,124
7887,124
7831,124
19390,124
19743,124
19469,124
6198,124
3331,124
5691,124
239678,124
2334,124
5232,124
6998,124
4769,123
2571,123
4917,123
29836,123
15435,123
10210,123
260803,123
7286,123
10879,123
6161,123
5492,123
8081,123
7347,123
29157,123
6805,123
4260,123
23228,123
22407,123
12572,123
13530,123
19559,123
9236,123
13550,123
232690,123
2943,123
5040,123
5819,123
13351,123
38705,123
5982,122
13396,122
21970,122
4376,122
23982,122
1758,122
4852,122
10912,122
5680,122
4500,122
13844,122
295563,122
17358,122
5742,122
40329,122
15182,122
23004,122
205605,122
27103,122
14777,122
295289,122
19160,122
155174,122
3791,122
6829,122
10133,122
7736,122
17788,122
26686,122
24584,122
4319,122
15334,122
15893,122
3806,121
33783,121
15437,121
8473,121
22798,121
84,121
10502,121
14417,121
7510,121
15526,121
474,121
6249,121
983,121
18250,121
14725,121
10413,121
11049,121
27810,121
15826,121
26462,121
15188,121
13446,121
11162,121
6544,121
6726,121
23667,121
2037,121
23668,121
169046,121
18863,121
23164,120
21463,120
18425,120
12746,120
38435,120
6973,120
28240,120
10301,120
8389,120
9252,120
6942,120
9044,120
29955,120
3188,120
284593,120
1332,120
27655,120
204970,120
18067,120
11132,120
11258,120
3673,120
12111,120
313923,120
7647,120
9546,120
6213,120
296,120
113,120
3798,120
9496,120
7750,120
15616,120
662,120
15867,120
3760,120
1191,120
349854,120
714,120
13393,119
1433,119
10073,119
30428,119
44763,119
2544,119
27740,119
1186,119
157421,119
14943,119
21352,119
18120,119
203019,119
4359,119
19459,119
13981,119
452,119
10738,119
2451,119
4094,119
13072,119
5269,119
6846,119
44899,119
1993,118
667,118
252049,118
19522,118
18805,118
57925,118
313824,118
7928,118
25311,118
9470,118
3988,118
9196,118
14830,118
18059,118
12806,118
9618,118
26296,118
10324,118
18657,118
10414,118
23215,118
5000,118
659,118
4701,118
8026,118
10721,118
7436,118
155670,118
12560,118
21356,118
333752,118
28595,118
4054,118
20962,118
10941,118
313590,117
12820,117
3783,117
13307,117
1779,117
160119,117
16048,117
13310,117
3269,117
1165,117
9472,117
13882,117
323961,117
3032,117
332686,117
12727,117
5135,117
4989,117
22614,117
10833,117
6592,117
11354,117
9237,117
17833,117
3685,117
32084,116
17059,116
8728,116
18790,116
10675,116
291942,116
6411,116
417,116
6192,116
25319,116
8380,116
55492,116
392,116
20935,116
4294,116
11672,116
5101,116
18429,116
18105,116
295759,116
215,116
11104,116
20831,116
28133,116
10439,116
5583,116
20197,116
18397,116
11171,116
315761,116
33168,116
15521,116
8685,116
10115,116
9750,115
7209,115
6380,115
2185,115
25519,115
30519,115
20677,115
153406,115
16647,115
11732,115
313586,115
2776,115
19182,115
2591,115
